Race ID,Horse ID,Favorite_Rank,Age_Scale,Bracket Number,Top3_Rank,Speed (m/s)_Rank,Track_Distance,Weight_Rank,Finish Position
200103030711,1995108064,9.0,1.139240506329114,5,4.0,10.0,2000,10.0,9
200103030711,1995108970,7.0,1.139240506329114,5,3.0,7.0,2000,8.0,10
200103030711,1997100463,4.0,0.7407407407407407,3,4.0,8.0,2000,14.0,11
200103030711,1998105994,1.0,0.5487804878048781,2,4.0,10.0,2000,2.0,12
200103030711,1996102462,15.0,0.9375,3,4.0,10.0,2000,5.0,13
200103030711,1995107739,3.0,1.139240506329114,1,1.0,6.0,2000,11.0,14
200103030711,1994105507,16.0,1.346153846153846,6,4.0,3.0,2000,4.0,15
200103030711,1996104508,2.0,0.9375,7,4.0,5.0,2000,3.0,16
200105010711,1998107219,11.0,1.0,3,1.0,1.0,1600,7.0,1
200105010711,1998101803,3.0,1.0,2,3.0,6.0,1600,7.0,2
200105010711,1998101765,15.0,1.0,5,3.0,6.0,1600,12.0,3
200105010711,1998101836,4.0,1.0,4,3.0,3.0,1600,16.0,4
200105010711,1998101995,2.0,1.0,8,3.0,6.0,1600,3.0,5
200105010711,1998102760,7.0,1.0,1,3.0,6.0,1600,2.0,6
200105010711,1998106113,10.0,1.0,4,3.0,6.0,1600,11.0,7
200105010711,1998101657,12.0,1.0,3,3.0,6.0,1600,14.0,8
200105010711,1998103123,5.0,1.0,6,2.0,2.0,1600,9.0,9
200105010711,1998103284,9.0,1.0,2,3.0,6.0,1600,5.0,10
200105010711,1998109466,8.0,1.0,7,3.0,6.0,1600,10.0,11
200105010711,1998102717,13.0,1.0,1,3.0,6.0,1600,5.0,12
200105010711,1998101123,1.0,1.0,8,3.0,6.0,1600,15.0,13
200105010711,1998105689,6.0,1.0,5,3.0,4.0,1600,4.0,14
200105010711,1998105646,16.0,1.0,7,3.0,5.0,1600,12.0,15
200105010711,1998106489,14.0,1.0,6,3.0,6.0,1600,1.0,16
200105010811,1996110169,5.0,0.872093023255814,8,8.0,14.0,2000,16.0,1
200105010811,1995101039,2.0,1.0588235294117647,3,2.0,7.0,2000,12.0,2
200105010811,1996107386,4.0,0.872093023255814,8,8.0,14.0,2000,8.0,3
200105010811,1995100892,1.0,1.0588235294117647,4,1.0,6.0,2000,11.0,4
200105010811,1996110142,3.0,0.872093023255814,5,3.0,8.0,2000,15.0,5
200105010811,1994103266,6.0,1.25,1,3.0,9.0,2000,3.0,6
200105010811,1995100235,12.0,1.0588235294117647,5,8.0,13.0,2000,9.0,7
200105010811,1997110118,8.0,0.6896551724137931,3,8.0,11.0,2000,10.0,8
200105010811,1994105512,13.0,1.25,2,6.0,3.0,2000,6.0,9
200105010811,1995106904,9.0,1.0588235294117647,4,8.0,4.0,2000,4.0,10
200105010811,1997102034,11.0,0.6896551724137931,7,7.0,10.0,2000,12.0,11
200105010811,1994106001,15.0,1.25,6,8.0,5.0,2000,1.0,12
200105010811,1997110152,10.0,0.6896551724137931,7,5.0,1.0,2000,14.0,13
200105010811,1995101273,14.0,1.0588235294117647,6,8.0,12.0,2000,6.0,14
200105010811,1995108787,7.0,1.0588235294117647,2,8.0,14.0,2000,4.0,15
200105010811,1994109521,16.0,1.25,1,8.0,2.0,2000,2.0,16
200105020211,1998102138,5.0,1.0,1,1.0,4.0,2000,5.0,1
200105020211,1998105997,1.0,1.0,5,1.0,4.0,2000,8.0,2
200105020211,1998101861,3.0,1.0,8,1.0,4.0,2000,16.0,3
200105020211,1998100647,2.0,1.0,3,1.0,1.0,2000,14.0,4
200105020211,1998106155,7.0,1.0,7,1.0,4.0,2000,1.0,5
200105020211,1998105779,9.0,1.0,3,1.0,4.0,2000,15.0,6
200105020211,1998101741,15.0,1.0,6,1.0,4.0,2000,9.0,7
200105020211,1998105795,6.0,1.0,4,1.0,4.0,2000,11.0,8
200105020211,1998101568,4.0,1.0,5,1.0,2.0,2000,12.0,9
200105020211,1998100492,11.0,1.0,6,1.0,3.0,2000,3.0,10
200105020211,1998106207,8.0,1.0,2,1.0,4.0,2000,2.0,11
200105020211,1998101711,13.0,1.0,8,1.0,4.0,2000,7.0,12
200105020211,1998106360,14.0,1.0,7,1.0,4.0,2000,4.0,13
200105020211,1998106383,12.0,1.0,2,1.0,4.0,2000,12.0,14
200105020211,1998106534,16.0,1.0,1,1.0,4.0,2000,10.0,15
200105020211,1998104724,10.0,1.0,4,1.0,4.0,2000,6.0,16
200105020311,1998110097,3.0,1.0,1,1.0,4.0,2400,8.0,1
200105020311,1998106408,7.0,1.0,3,1.0,4.0,2400,4.0,2
200105020311,1998110142,13.0,1.0,2,1.0,3.0,2400,10.0,3
200105020311,1998104232,2.0,1.0,8,1.0,4.0,2400,12.0,4
200105020311,1998105609,6.0,1.0,5,1.0,4.0,2400,16.0,5
200105020311,1998101780,1.0,1.0,1,1.0,4.0,2400,12.0,6
200105020311,1998101495,10.0,1.0,6,1.0,1.0,2400,14.0,7
200105020311,1998101626,12.0,1.0,7,1.0,4.0,2400,9.0,8
200105020311,1998101810,11.0,1.0,5,1.0,4.0,2400,6.0,9
200105020311,1998109005,14.0,1.0,4,1.0,4.0,2400,2.0,10
200105020311,1998101683,5.0,1.0,4,1.0,4.0,2400,15.0,11
200105020311,1998109248,9.0,1.0,2,1.0,4.0,2400,1.0,12
200105020311,1998110067,4.0,1.0,8,1.0,2.0,2400,7.0,13
200105020311,1998103519,16.0,1.0,6,1.0,4.0,2400,10.0,14
200105020311,1998105077,15.0,1.0,3,1.0,4.0,2400,5.0,15
200105020311,1998101793,8.0,1.0,7,1.0,4.0,2400,3.0,16
200105030511,1998103430,3.0,1.0,3,1.0,2.0,2000,5.0,1
200105030511,1998100746,1.0,1.0,4,1.0,2.0,2000,13.0,2
200105030511,1998101574,14.0,1.0,2,1.0,2.0,2000,7.0,3
200105030511,1998110199,8.0,1.0,2,1.0,2.0,2000,3.0,4
200105030511,1998110138,4.0,1.0,4,1.0,2.0,2000,8.0,5
200105030511,1998105875,11.0,1.0,6,1.0,2.0,2000,6.0,6
200105030511,1998101531,5.0,1.0,5,1.0,2.0,2000,11.0,7
200105030511,1998103779,16.0,1.0,1,1.0,2.0,2000,10.0,8
200105030511,1998105152,9.0,1.0,5,1.0,2.0,2000,1.0,9
200105030511,1998105604,2.0,1.0,7,1.0,2.0,2000,12.0,10
200105030511,1998105285,12.0,1.0,1,1.0,1.0,2000,16.0,11
200105030511,1998106017,7.0,1.0,8,1.0,2.0,2000,15.0,12
200105030511,1998104636,6.0,1.0,3,1.0,2.0,2000,2.0,13
200105030511,1998101305,15.0,1.0,6,1.0,2.0,2000,13.0,14
200105030511,1998104180,10.0,1.0,8,1.0,2.0,2000,4.0,15
200105030511,1998107046,13.0,1.0,7,1.0,2.0,2000,9.0,16
200105040711,1998110135,1.0,0.6,8,3.0,7.0,2000,2.0,1
200105040711,1997110118,5.0,0.8115942028985507,8,3.0,4.0,2000,10.0,2
200105040711,1994109369,6.0,1.4848484848484849,1,3.0,6.0,2000,6.0,3
200105040711,1997102792,2.0,0.8115942028985507,4,3.0,5.0,2000,9.0,4
200105040711,1996104207,9.0,1.0294117647058825,3,3.0,7.0,2000,3.0,5
200105040711,1994109632,8.0,1.4848484848484849,4,2.0,2.0,2000,4.0,6
200105040711,1997106560,4.0,0.8115942028985507,2,3.0,7.0,2000,1.0,7
200105040711,1998110041,15.0,0.6,7,3.0,7.0,2000,13.0,8
200105040711,1997100044,3.0,0.8115942028985507,2,3.0,7.0,2000,15.0,9
200105040711,1997190002,7.0,0.8115942028985507,1,3.0,7.0,2000,14.0,10
200105040711,1995109028,12.0,1.2537313432835822,5,1.0,1.0,2000,5.0,11
200105040711,1998100503,13.0,0.6,6,3.0,7.0,2000,12.0,12
200105040711,1994101269,10.0,1.4848484848484849,5,3.0,7.0,2000,7.0,13
200105040711,1996110138,11.0,1.0294117647058825,6,3.0,7.0,2000,7.0,14
200105040711,1994105095,14.0,1.4848484848484849,7,3.0,3.0,2000,11.0,15
200106010111,1997100406,8.0,0.7142857142857143,6,7.0,6.0,2000,13.0,1
200106010111,1995107863,10.0,1.0975609756097562,7,3.0,4.0,2000,16.0,2
200106010111,1997106455,11.0,0.7142857142857143,8,8.0,12.0,2000,10.0,3
200106010111,1993109792,4.0,1.5,8,2.0,1.0,2000,3.0,4
200106010111,1996105173,2.0,0.9036144578313253,7,8.0,12.0,2000,4.0,5
200106010111,1996101538,1.0,0.9036144578313253,5,8.0,12.0,2000,8.0,6
200106010111,1994109351,7.0,1.2962962962962963,2,1.0,3.0,2000,15.0,7
200106010111,1994103332,13.0,1.2962962962962963,3,8.0,5.0,2000,2.0,8
200106010111,1997102035,14.0,0.7142857142857143,6,8.0,8.0,2000,1.0,9
200106010111,1995106281,12.0,1.0975609756097562,5,3.0,2.0,2000,12.0,10
200106010111,1995108736,16.0,1.0975609756097562,4,3.0,7.0,2000,9.0,11
200106010111,1994106333,9.0,1.2962962962962963,1,8.0,9.0,2000,11.0,12
200106010111,1996107052,5.0,0.9036144578313253,1,3.0,11.0,2000,6.0,13
200106010111,1995102540,6.0,1.0975609756097562,3,8.0,10.0,2000,4.0,14
200106010111,1997100830,15.0,0.7142857142857143,4,8.0,12.0,2000,14.0,15
200106010111,1997104727,3.0,0.7142857142857143,2,8.0,12.0,2000,7.0,16
200105050711,1998110135,1.0,0.6338028169014085,5,1.0,1.0,2000,5.0,1
200105050711,1995101039,3.0,1.3235294117647058,4,3.0,4.0,2000,15.0,2
200105050711,1997105240,4.0,0.8571428571428571,1,5.0,8.0,2000,11.0,3
200105050711,1996110169,5.0,1.0869565217391306,2,1.0,3.0,2000,16.0,4
200105050711,1997102034,10.0,0.8571428571428571,2,4.0,6.0,2000,12.0,5
200105050711,1996104207,8.0,1.0869565217391306,6,5.0,2.0,2000,2.0,6
200105050711,1995101273,16.0,1.3235294117647058,1,5.0,5.0,2000,9.0,7
200105050711,1997190006,2.0,0.8571428571428571,7,5.0,8.0,2000,7.0,8
200105050711,1995190012,7.0,1.3235294117647058,5,5.0,8.0,2000,3.0,9
200105050711,1996100802,9.0,1.0869565217391306,8,5.0,8.0,2000,6.0,10
200105050711,1995190013,12.0,1.3235294117647058,4,5.0,8.0,2000,1.0,11
200105050711,1997105837,14.0,0.8571428571428571,3,5.0,8.0,2000,10.0,12
200105050711,1996103673,15.0,1.0869565217391306,3,5.0,8.0,2000,8.0,13
200105050711,1997104902,6.0,0.8571428571428571,8,5.0,7.0,2000,4.0,14
200105050711,1997190005,13.0,0.8571428571428571,6,5.0,8.0,2000,14.0,15
200105050711,1998190002,11.0,0.6338028169014085,7,5.0,8.0,2000,13.0,16
200106020511,1996100003,4.0,1.0714285714285714,5,7.0,4.0,1800,6.0,1
200106020511,1995104193,8.0,1.3043478260869565,7,9.0,14.0,1800,9.0,2
200106020511,1995105096,3.0,1.3043478260869565,8,9.0,6.0,1800,1.0,3
200106020511,1996104524,2.0,1.0714285714285714,5,9.0,5.0,1800,2.0,4
200106020511,1997103506,7.0,0.8450704225352113,2,1.0,7.0,1800,13.0,5
200106020511,1997100406,6.0,0.8450704225352113,7,4.0,10.0,1800,8.0,6
200106020511,1996110274,1.0,1.0714285714285714,3,9.0,14.0,1800,5.0,7
200106020511,1997103441,14.0,0.8450704225352113,4,9.0,9.0,1800,15.0,8
200106020511,1996100115,13.0,1.0714285714285714,1,9.0,13.0,1800,4.0,9
200106020511,1997104638,11.0,0.8450704225352113,1,7.0,2.0,1800,16.0,10
200106020511,1997103540,10.0,0.8450704225352113,3,9.0,14.0,1800,10.0,11
200106020511,1997105241,9.0,0.8450704225352113,2,1.0,8.0,1800,12.0,12
200106020511,1995105502,5.0,1.3043478260869565,6,9.0,12.0,1800,11.0,13
200106020511,1996102081,12.0,1.0714285714285714,4,4.0,1.0,1800,7.0,14
200106020511,1997103494,15.0,0.8450704225352113,6,1.0,11.0,1800,3.0,15
200106020511,1997102163,16.0,0.8450704225352113,8,4.0,3.0,1800,14.0,16
200106020811,1998101530,1.0,1.0,2,2.0,5.0,1800,12.0,1
200106020811,1998105995,5.0,1.0,7,2.0,5.0,1800,2.0,2
200106020811,1998101799,3.0,1.0,5,2.0,5.0,1800,9.0,3
200106020811,1998104362,12.0,1.0,7,2.0,5.0,1800,14.0,4
200106020811,1998103179,8.0,1.0,8,2.0,5.0,1800,4.0,5
200106020811,1998101349,7.0,1.0,6,2.0,5.0,1800,15.0,6
200106020811,1998100782,4.0,1.0,3,2.0,5.0,1800,1.0,7
200106020811,1998106192,11.0,1.0,6,2.0,5.0,1800,5.0,8
200106020811,1998106638,14.0,1.0,8,2.0,5.0,1800,13.0,9
200106020811,1998103519,13.0,1.0,5,2.0,3.0,1800,11.0,10
200106020811,1998100503,6.0,1.0,1,2.0,2.0,1800,10.0,11
200106020811,1998101167,9.0,1.0,3,2.0,5.0,1800,3.0,12
200106020811,1998105077,15.0,1.0,1,2.0,4.0,1800,5.0,13
200106020811,1998100746,2.0,1.0,2,1.0,1.0,1800,15.0,14
200106020811,1998102510,10.0,1.0,4,2.0,5.0,1800,8.0,15
200106020811,1998106471,16.0,1.0,4,2.0,5.0,1800,7.0,16
200106020711,1998100647,1.0,1.0,7,2.0,1.0,1800,11.0,1
200106020711,1998102138,3.0,1.0,6,1.0,6.0,1800,3.0,2
200106020711,1998105779,8.0,1.0,2,2.0,7.0,1800,14.0,3
200106020711,1998100609,5.0,1.0,1,2.0,8.0,1800,12.0,4
200106020711,1998101568,2.0,1.0,8,2.0,4.0,1800,10.0,5
200106020711,1998110165,10.0,1.0,8,2.0,8.0,1800,2.0,6
200106020711,1998101011,15.0,1.0,2,2.0,8.0,1800,16.0,7
200106020711,1998101038,11.0,1.0,7,2.0,8.0,1800,4.0,8
200106020711,1998100492,7.0,1.0,1,2.0,5.0,1800,1.0,9
200106020711,1998104511,13.0,1.0,3,2.0,8.0,1800,6.0,10
200106020711,1998101657,9.0,1.0,5,2.0,2.0,1800,12.0,11
200106020711,1998103756,16.0,1.0,6,2.0,8.0,1800,8.0,12
200106020711,1998101513,12.0,1.0,4,2.0,8.0,1800,8.0,13
200106020711,1998101123,4.0,1.0,5,2.0,3.0,1800,15.0,14
200106020711,1998104725,6.0,1.0,4,2.0,8.0,1800,4.0,15
200106020711,1998101176,14.0,1.0,3,2.0,8.0,1800,7.0,16
200106030211,1996101133,7.0,0.9259259259259258,7,5.0,12.0,2000,11.0,1
200106030211,1995105815,8.0,1.125,6,3.0,4.0,2000,13.0,2
200106030211,1997102034,5.0,0.7317073170731707,5,4.0,6.0,2000,13.0,3
200106030211,1995100892,2.0,1.125,3,2.0,3.0,2000,12.0,4
200106030211,1996102462,6.0,0.9259259259259258,4,5.0,8.0,2000,6.0,5
200106030211,1996100802,1.0,0.9259259259259258,8,5.0,11.0,2000,3.0,6
200106030211,1995108016,12.0,1.125,3,5.0,12.0,2000,4.0,7
200106030211,1996110085,4.0,0.9259259259259258,5,5.0,12.0,2000,2.0,8
200106030211,1993107294,15.0,1.5384615384615383,2,5.0,7.0,2000,7.0,9
200106030211,1996104112,14.0,0.9259259259259258,4,5.0,5.0,2000,15.0,10
200106030211,1995100570,16.0,1.125,8,5.0,12.0,2000,5.0,11
200106030211,1995100385,9.0,1.125,7,1.0,10.0,2000,9.0,12
200106030211,1995105050,13.0,1.125,2,5.0,1.0,2000,8.0,13
200106030211,1997102035,11.0,0.7317073170731707,1,5.0,9.0,2000,1.0,14
200106030211,1996104906,3.0,0.9259259259259258,6,5.0,2.0,2000,16.0,15
200106030211,1997102772,10.0,0.7317073170731707,1,5.0,12.0,2000,10.0,16
200106050411,1999107052,1.0,1.0,1,1.0,1.0,1600,14.0,1
200106050411,1999104425,2.0,1.0,5,1.0,1.0,1600,6.0,2
200106050411,1999110009,9.0,1.0,7,1.0,1.0,1600,10.0,3
200106050411,1999105945,4.0,1.0,7,1.0,1.0,1600,12.0,4
200106050411,1999110024,5.0,1.0,2,1.0,1.0,1600,8.0,5
200106050411,1999110237,3.0,1.0,4,1.0,1.0,1600,4.0,6
200106050411,1999106431,16.0,1.0,6,1.0,1.0,1600,3.0,7
200106050411,1999110101,6.0,1.0,3,1.0,1.0,1600,2.0,8
200106050411,1999110180,7.0,1.0,4,1.0,1.0,1600,9.0,9
200106050411,1999110039,11.0,1.0,2,1.0,1.0,1600,13.0,10
200106050411,1999102057,12.0,1.0,5,1.0,1.0,1600,16.0,11
200106050411,1999100379,13.0,1.0,8,1.0,1.0,1600,7.0,12
200106050411,1999107276,8.0,1.0,6,1.0,1.0,1600,14.0,13
200106050411,1999104180,15.0,1.0,8,1.0,1.0,1600,10.0,14
200106050411,1999105585,10.0,1.0,3,1.0,1.0,1600,5.0,15
200106050411,1999110065,14.0,1.0,1,1.0,1.0,1600,1.0,16
200106050611,1999110258,3.0,1.0,2,1.0,1.0,1200,5.0,1
200106050611,1999100119,2.0,1.0,1,1.0,1.0,1200,12.0,2
200106050611,1999110148,4.0,1.0,3,1.0,1.0,1200,6.0,3
200106050611,1999101141,1.0,1.0,6,1.0,1.0,1200,11.0,4
200106050611,1999103227,5.0,1.0,5,1.0,1.0,1200,4.0,5
200106050611,1999101065,8.0,1.0,2,1.0,1.0,1200,3.0,6
200106050611,1999106270,12.0,1.0,8,1.0,1.0,1200,10.0,7
200106050611,1999104478,10.0,1.0,4,1.0,1.0,1200,2.0,8
200106050611,1999106940,11.0,1.0,7,1.0,1.0,1200,12.0,9
200106050611,1999101049,15.0,1.0,5,1.0,1.0,1200,8.0,10
200106050611,1999107245,6.0,1.0,3,1.0,1.0,1200,16.0,11
200106050611,1999110041,13.0,1.0,1,1.0,1.0,1200,15.0,12
200106050611,1999104848,16.0,1.0,4,1.0,1.0,1200,7.0,13
200106050611,1999100882,14.0,1.0,6,1.0,1.0,1200,14.0,14
200106050611,1999110151,7.0,1.0,7,1.0,1.0,1200,1.0,15
200106050611,1999101978,9.0,1.0,8,1.0,1.0,1200,8.0,16
200107010211,1995108150,3.0,1.1538461538461537,3,5.0,2.0,2000,8.0,1
200107010211,1995104468,12.0,1.1538461538461537,5,3.0,4.0,2000,14.0,2
200107010211,1997102587,1.0,0.75,2,5.0,3.0,2000,12.0,3
200107010211,1997104234,4.0,0.75,1,5.0,12.0,2000,16.0,4
200107010211,1995108937,8.0,1.1538461538461537,5,5.0,12.0,2000,9.0,5
200107010211,1993104485,5.0,1.5789473684210527,2,1.0,5.0,2000,6.0,6
200107010211,1995104721,10.0,1.1538461538461537,1,4.0,10.0,2000,13.0,7
200107010211,1996102614,13.0,0.949367088607595,3,5.0,11.0,2000,2.0,8
200107010211,1995105067,14.0,1.1538461538461537,4,5.0,12.0,2000,1.0,9
200107010211,1997100785,6.0,0.75,7,5.0,12.0,2000,4.0,10
200107010211,1997110086,11.0,0.75,6,5.0,1.0,2000,7.0,11
200107010211,1995107100,15.0,1.1538461538461537,4,5.0,7.0,2000,3.0,12
200107010211,1997100015,7.0,0.75,7,5.0,6.0,2000,5.0,13
200107010211,1996105920,2.0,0.949367088607595,6,1.0,8.0,2000,11.0,14
200107010211,1995102791,9.0,1.1538461538461537,8,5.0,9.0,2000,10.0,15
200107010211,1997103445,16.0,0.75,8,5.0,12.0,2000,15.0,16
200108010111,1997105873,1.0,0.6976744186046512,8,1.0,6.0,1600,2.0,1
200108010111,1995105502,8.0,1.0714285714285714,2,11.0,15.0,1600,10.0,2
200108010111,1997110025,3.0,0.6976744186046512,5,1.0,2.0,1600,11.0,3
200108010111,1995104193,12.0,1.0714285714285714,5,1.0,13.0,1600,14.0,4
200108010111,1996100003,5.0,0.8823529411764706,7,5.0,8.0,1600,9.0,5
200108010111,1995105389,9.0,1.0714285714285714,4,11.0,11.0,1600,15.0,6
200108010111,1995104468,10.0,1.0714285714285714,3,5.0,9.0,1600,12.0,7
200108010111,1997103445,15.0,0.6976744186046512,1,11.0,14.0,1600,16.0,8
200108010111,1994105040,14.0,1.2650602409638554,1,10.0,3.0,1600,7.0,9
200108010111,1997110086,4.0,0.6976744186046512,4,11.0,1.0,1600,3.0,10
200108010111,1994105122,7.0,1.2650602409638554,3,4.0,5.0,1600,5.0,11
200108010111,1994101587,13.0,1.2650602409638554,6,11.0,10.0,1600,4.0,12
200108010111,1994109369,6.0,1.2650602409638554,2,5.0,4.0,1600,1.0,13
200108010111,1997110161,2.0,0.6976744186046512,8,11.0,16.0,1600,8.0,14
200108010111,1996100171,11.0,0.8823529411764706,6,8.0,7.0,1600,13.0,15
200108010111,1993107106,16.0,1.4634146341463414,7,9.0,12.0,1600,6.0,16
200108010811,1995108787,6.0,1.139240506329114,6,4.0,4.0,2000,9.0,1
200108010811,1996100802,5.0,0.9375,2,4.0,11.0,2000,4.0,2
200108010811,1997100044,2.0,0.7407407407407407,3,4.0,3.0,2000,16.0,3
200108010811,1997104918,10.0,0.7407407407407407,7,4.0,1.0,2000,15.0,4
200108010811,1996100936,8.0,0.9375,5,4.0,15.0,2000,5.0,5
200108010811,1995105815,4.0,1.139240506329114,1,2.0,6.0,2000,11.0,6
200108010811,1996104207,3.0,0.9375,8,4.0,8.0,2000,2.0,7
200108010811,1995100385,1.0,1.139240506329114,6,1.0,12.0,2000,13.0,8
200108010811,1997110064,7.0,0.7407407407407407,4,4.0,2.0,2000,7.0,9
200108010811,1995108016,13.0,1.139240506329114,1,4.0,9.0,2000,3.0,10
200108010811,1995104038,12.0,1.139240506329114,2,3.0,7.0,2000,8.0,11
200108010811,1994109612,11.0,1.346153846153846,7,4.0,13.0,2000,13.0,12
200108010811,1995101273,9.0,1.139240506329114,4,4.0,10.0,2000,6.0,13
200108010811,1997104109,14.0,0.7407407407407407,8,4.0,14.0,2000,12.0,14
200108010811,1997104929,16.0,0.7407407407407407,3,4.0,16.0,2000,10.0,15
200108010811,1994109479,15.0,1.346153846153846,5,4.0,5.0,2000,1.0,16
200108010411,1998101349,14.0,1.0,1,1.0,3.0,1600,10.0,1
200108010411,1998105900,7.0,1.0,8,1.0,4.0,1600,14.0,2
200108010411,1998101995,1.0,1.0,3,1.0,1.0,1600,4.0,3
200108010411,1998105561,10.0,1.0,2,1.0,4.0,1600,13.0,4
200108010411,1998107259,5.0,1.0,2,1.0,4.0,1600,8.0,5
200108010411,1998106357,3.0,1.0,1,1.0,4.0,1600,15.0,6
200108010411,1998102488,8.0,1.0,7,1.0,4.0,1600,8.0,7
200108010411,1998103119,2.0,1.0,3,1.0,4.0,1600,7.0,8
200108010411,1998109086,15.0,1.0,5,1.0,4.0,1600,2.0,9
200108010411,1998110213,4.0,1.0,8,1.0,2.0,1600,1.0,10
200108010411,1998100304,9.0,1.0,6,1.0,4.0,1600,12.0,11
200108010411,1998102307,13.0,1.0,4,1.0,4.0,1600,10.0,12
200108010411,1998106143,6.0,1.0,6,1.0,4.0,1600,6.0,13
200108010411,1998102815,12.0,1.0,5,1.0,4.0,1600,5.0,14
200108010411,1998102731,16.0,1.0,7,1.0,4.0,1600,16.0,15
200108010411,1998100816,11.0,1.0,4,1.0,4.0,1600,3.0,16
200108020211,1996104524,5.0,1.056338028169014,1,9.0,10.0,1600,1.0,1
200108020211,1996110274,2.0,1.056338028169014,6,9.0,12.0,1600,4.0,2
200108020211,1997103456,4.0,0.8333333333333334,2,3.0,8.0,1600,11.0,3
200108020211,1995105502,11.0,1.2857142857142856,1,7.0,11.0,1600,6.0,4
200108020211,1996103621,7.0,1.056338028169014,8,9.0,14.0,1600,7.0,5
200108020211,1997104234,3.0,0.8333333333333334,4,9.0,7.0,1600,16.0,6
200108020211,1995108038,1.0,1.2857142857142856,8,2.0,3.0,1600,14.0,7
200108020211,1995104193,12.0,1.2857142857142856,6,3.0,5.0,1600,9.0,8
200108020211,1997106254,6.0,0.8333333333333334,5,1.0,9.0,1600,9.0,9
200108020211,1997103540,16.0,0.8333333333333334,2,9.0,13.0,1600,12.0,10
200108020211,1996110344,13.0,1.056338028169014,4,3.0,2.0,1600,3.0,11
200108020211,1997102320,14.0,0.8333333333333334,5,9.0,4.0,1600,13.0,12
200108020211,1996100003,8.0,1.056338028169014,7,6.0,6.0,1600,5.0,13
200108020211,1997101629,9.0,0.8333333333333334,7,9.0,14.0,1600,15.0,14
200108020211,1997106400,15.0,0.8333333333333334,3,7.0,1.0,1600,7.0,15
200108020211,1996101283,10.0,1.056338028169014,3,9.0,14.0,1600,2.0,16
200108030211,1995100385,7.0,1.2162162162162162,5,3.0,10.0,2000,13.0,1
200108030211,1996104207,4.0,1.0,4,5.0,4.0,2000,1.0,2
200108030211,1997102772,12.0,0.7894736842105263,5,5.0,9.0,2000,10.0,3
200108030211,1995103789,10.0,1.2162162162162162,2,2.0,1.0,2000,2.0,4
200108030211,1995100235,1.0,1.2162162162162162,4,5.0,6.0,2000,15.0,5
200108030211,1997110266,5.0,0.7894736842105263,1,5.0,12.0,2000,4.0,6
200108030211,1995108016,13.0,1.2162162162162162,6,5.0,7.0,2000,3.0,7
200108030211,1995105815,3.0,1.2162162162162162,1,4.0,3.0,2000,11.0,8
200108030211,1997110070,16.0,0.7894736842105263,8,5.0,12.0,2000,14.0,9
200108030211,1997110064,15.0,0.7894736842105263,3,5.0,2.0,2000,6.0,10
200108030211,1996102462,8.0,1.0,2,5.0,8.0,2000,8.0,11
200108030211,1996100936,6.0,1.0,3,5.0,11.0,2000,5.0,12
200108030211,1997101257,9.0,0.7894736842105263,7,5.0,12.0,2000,16.0,13
200108030211,1995102972,14.0,1.2162162162162162,8,5.0,12.0,2000,8.0,14
200108030211,1997110044,11.0,0.7894736842105263,6,5.0,12.0,2000,6.0,15
200108030211,1996101133,2.0,1.0,7,1.0,5.0,2000,11.0,16
200108040311,1999107276,8.0,1.0,5,2.0,4.0,1600,14.0,1
200108040311,1999102057,3.0,1.0,8,2.0,2.0,1600,15.0,2
200108040311,1999110039,1.0,1.0,3,2.0,2.0,1600,7.0,3
200108040311,1999100619,11.0,1.0,4,2.0,5.0,1600,11.0,4
200108040311,1999104484,5.0,1.0,4,2.0,5.0,1600,6.0,5
200108040311,1999109330,13.0,1.0,7,2.0,5.0,1600,5.0,6
200108040311,1999101855,14.0,1.0,8,2.0,5.0,1600,12.0,7
200108040311,1999101019,10.0,1.0,1,2.0,5.0,1600,8.0,8
200108040311,1999102619,9.0,1.0,3,2.0,5.0,1600,4.0,8
200108040311,1999107532,6.0,1.0,1,2.0,5.0,1600,16.0,10
200108040311,1999103028,15.0,1.0,6,2.0,5.0,1600,1.0,11
200108040311,1999102660,12.0,1.0,7,2.0,5.0,1600,10.0,12
200108040311,1999110009,2.0,1.0,2,1.0,1.0,1600,9.0,13
200108040311,1999104798,4.0,1.0,5,2.0,5.0,1600,12.0,14
200108040311,1999103754,7.0,1.0,6,2.0,5.0,1600,3.0,15
200108040311,1999104934,16.0,1.0,2,2.0,5.0,1600,2.0,16
200108050211,1999100189,1.0,1.0,6,1.0,3.0,1400,5.0,1
200108050211,1999106948,4.0,1.0,1,1.0,3.0,1400,2.0,2
200108050211,1999104262,6.0,1.0,4,1.0,3.0,1400,13.0,3
200108050211,1999106755,3.0,1.0,7,1.0,3.0,1400,3.0,4
200108050211,1999110151,5.0,1.0,3,1.0,2.0,1400,1.0,5
200108050211,1999110231,2.0,1.0,8,1.0,3.0,1400,11.0,6
200108050211,1999101981,14.0,1.0,4,1.0,3.0,1400,10.0,7
200108050211,1999106270,7.0,1.0,6,1.0,1.0,1400,7.0,8
200108050211,1999104928,9.0,1.0,2,1.0,3.0,1400,4.0,9
200108050211,1999109271,8.0,1.0,7,1.0,3.0,1400,9.0,10
200108050211,1999105805,13.0,1.0,5,1.0,3.0,1400,14.0,11
200108050211,1999100670,10.0,1.0,3,1.0,3.0,1400,15.0,12
200108050211,1999104710,15.0,1.0,5,1.0,3.0,1400,6.0,13
