horse1_Age,horse1_Weight (kg),horse1_Horse Weight (kg),horse1_average_time,horse2_Age,horse2_Weight (kg),horse2_Horse Weight (kg),horse2_average_time,horse3_Age,horse3_Weight (kg),horse3_Horse Weight (kg),horse3_average_time,horse4_Age,horse4_Weight (kg),horse4_Horse Weight (kg),horse4_average_time,horse5_Age,horse5_Weight (kg),horse5_Horse Weight (kg),horse5_average_time,horse6_Age,horse6_Weight (kg),horse6_Horse Weight (kg),horse6_average_time,horse7_Age,horse7_Weight (kg),horse7_Horse Weight (kg),horse7_average_time,horse8_Age,horse8_Weight (kg),horse8_Horse Weight (kg),horse8_average_time,horse9_Age,horse9_Weight (kg),horse9_Horse Weight (kg),horse9_average_time,horse10_Age,horse10_Weight (kg),horse10_Horse Weight (kg),horse10_average_time,horse11_Age,horse11_Weight (kg),horse11_Horse Weight (kg),horse11_average_time,horse12_Age,horse12_Weight (kg),horse12_Horse Weight (kg),horse12_average_time,horse13_Age,horse13_Weight (kg),horse13_Horse Weight (kg),horse13_average_time,horse14_Age,horse14_Weight (kg),horse14_Horse Weight (kg),horse14_average_time,horse15_Age,horse15_Weight (kg),horse15_Horse Weight (kg),horse15_average_time,horse16_Age,horse16_Weight (kg),horse16_Horse Weight (kg),horse16_average_time,target
10,57.0,472.0,71.10909090909091,4,54.0,482.0,67.9,6,57.0,558.0,78.75,5,56.0,484.0,68.7,4,54.0,448.0,68.96,4,54.0,510.0,93.725,5,56.0,512.0,68.97142857142856,7,56.0,496.0,69.0,5,58.0,474.0,76.14285714285714,4,54.0,492.0,74.10000000000001,6,54.0,448.0,68.4,5,56.0,498.0,70.9,5,56.0,496.0,69.5,6,56.0,534.0,73.67142857142858,6,56.0,488.0,76.86666666666666,4,54.0,492.0,70.66,8
5,52.0,454.0,143.6,6,56.0,496.0,120.9,4,54.0,510.0,131.65,6,54.0,430.0,123.775,4,56.0,478.0,109.43571428571428,5,57.0,488.0,102.94000000000001,5,55.0,480.0,121.25999999999999,4,54.0,458.0,114.55000000000001,5,55.0,476.0,116.65,4,55.0,450.0,149.875,6,51.0,490.0,121.7,7,53.0,472.0,116.65,7,51.0,416.0,121.46,4,55.0,504.0,127.625,4,56.0,490.0,107.16666666666667,7,55.0,456.0,118.52000000000001,2
4,54.0,464.0,108.2,5,54.0,464.0,111.875,6,54.0,478.0,109.4,5,54.0,460.0,101.22,5,54.0,522.0,116.53333333333332,5,54.0,422.0,102.39999999999999,4,54.0,452.0,115.13333333333333,5,54.0,444.0,107.28,4,54.0,474.0,103.63333333333333,5,54.0,460.0,126.075,4,54.0,460.0,111.0,4,54.0,492.0,110.1,7,55.0,460.0,106.76666666666667,4,54.0,452.0,108.28571428571429,5,54.0,470.0,114.2,5,54.0,424.0,114.6,11
4,55.0,488.0,163.93333333333334,4,54.0,464.0,119.36666666666666,4,55.0,468.0,118.2,6,56.0,488.0,121.2,5,52.0,480.0,114.2,5,55.0,504.0,158.43333333333334,5,56.0,492.0,123.4,4,54.0,492.0,118.7,6,56.0,496.0,118.97999999999999,4,55.0,492.0,122.6,7,56.0,492.0,138.25,4,56.5,480.0,118.375,8,54.0,494.0,142.33333333333334,6,57.0,498.0,130.35,6,57.0,512.0,124.95,6,54.0,496.0,121.96666666666665,13
6,56.0,484.0,121.2,5,55.0,482.0,121.25999999999999,7,57.0,460.0,93.04444444444444,6,56.5,474.0,115.7,4,55.0,468.0,119.36666666666666,7,55.0,482.0,113.58333333333333,4,56.5,482.0,118.375,5,53.0,482.0,107.94999999999999,5,54.0,446.0,155.6,5,55.0,472.0,116.65,6,56.0,496.0,118.97999999999999,7,53.0,472.0,116.65,4,55.0,466.0,111.0,4,56.0,510.0,131.65,4,56.0,484.0,109.43571428571428,7,56.0,474.0,106.76666666666667,9
4,54.0,478.0,106.0,6,56.0,466.0,119.3,5,57.5,516.0,110.15,5,54.0,482.0,119.0,4,55.0,490.0,122.6,10,54.0,510.0,107.55714285714285,6,54.0,450.0,123.775,6,57.5,508.0,124.95,5,53.0,524.0,126.2,5,56.0,494.0,87.45,7,56.0,488.0,115.10000000000001,4,56.0,466.0,102.48333333333333,5,56.0,514.0,113.74000000000001,7,57.0,512.0,111.81666666666666,7,53.0,476.0,116.65,6,57.5,516.0,101.04545454545455,3
8,56.0,512.0,83.05,4,58.0,508.0,100.06666666666666,9,56.0,508.0,99.1,7,56.0,534.0,89.45,7,56.0,486.0,98.125,6,58.0,494.0,94.38333333333333,8,56.0,510.0,80.93333333333334,5,56.0,514.0,84.2,8,56.0,488.0,98.625,4,56.0,492.0,98.92222222222222,8,56.0,500.0,92.7875,6,56.0,482.0,89.8,7,57.0,530.0,91.85,5,58.0,482.0,76.475,5,56.0,508.0,74.60000000000001,8,56.0,520.0,101.5,5
7,57.0,504.0,89.8,5,56.0,490.0,95.05000000000001,7,56.0,518.0,94.33333333333333,8,56.0,552.0,89.87777777777778,4,56.0,476.0,97.5,4,54.0,470.0,109.05714285714285,8,56.0,456.0,98.36666666666667,5,56.0,504.0,91.775,5,54.0,454.0,107.28,4,56.0,468.0,102.48333333333333,4,56.0,496.0,87.42999999999999,5,58.0,474.0,93.77142857142857,6,56.0,494.0,97.08,5,56.0,494.0,93.5,5,57.0,496.0,102.94000000000001,8,57.0,528.0,94.05,7
4,55.0,456.0,212.66666666666666,7,54.0,498.0,157.20000000000002,5,54.0,530.0,212.0,5,54.0,500.0,158.43333333333334,4,55.0,470.0,147.0,4,54.0,518.0,131.65,5,55.0,492.0,212.8,7,57.0,588.0,133.4,6,55.0,480.0,213.7,7,56.0,512.0,170.73333333333335,6,54.0,484.0,215.9,6,55.0,486.0,182.05,7,52.0,468.0,213.1,5,52.0,450.0,155.70000000000002,7,57.0,452.0,173.16666666666666,4,54.0,484.0,163.93333333333334,1
6,57.0,514.0,106.54285714285713,5,57.0,548.0,96.35,6,57.0,494.0,94.38333333333333,7,57.0,524.0,106.77142857142857,5,57.0,472.0,102.59,6,57.0,534.0,98.00714285714285,5,57.0,508.0,84.2,4,57.0,494.0,113.38571428571429,8,57.0,446.0,99.95714285714287,4,57.0,500.0,100.06666666666666,7,57.0,496.0,101.35000000000001,5,57.0,516.0,90.1,4,57.0,464.0,96.19999999999999,7,57.0,530.0,91.85,8,57.0,514.0,84.8,9,57.0,470.0,98.96363636363635,2
3,56.0,516.0,96.6,3,56.0,548.0,96.2,3,56.0,504.0,93.05,3,56.0,538.0,96.6,3,56.0,470.0,101.86666666666667,3,56.0,534.0,112.08,3,56.0,538.0,98.7,3,54.0,498.0,97.0,3,56.0,482.0,107.35,3,54.0,432.0,97.2,3,56.0,512.0,105.8,3,56.0,476.0,102.46,3,56.0,490.0,84.625,3,56.0,490.0,97.9,3,56.0,450.0,97.0,3,56.0,532.0,99.6,10
2,54.0,454.0,103.05,2,54.0,486.0,96.2,2,54.0,434.0,95.9,2,54.0,440.0,95.5,2,54.0,518.0,108.89999999999999,2,54.0,450.0,109.05,2,54.0,484.0,112.6,2,54.0,406.0,97.6,2,54.0,454.0,95.8,2,54.0,420.0,95.3,2,54.0,410.0,104.3,2,54.0,402.0,95.9,2,54.0,438.0,95.19999999999999,2,54.0,442.0,95.5,2,54.0,450.0,107.32000000000001,2,54.0,476.0,108.6,15
5,56.0,536.0,109.14999999999999,7,57.0,524.0,91.85,4,56.0,496.0,98.2,7,56.0,494.0,100.0,5,56.0,480.0,93.24,3,55.0,482.0,101.86666666666667,6,56.0,500.0,88.39999999999999,4,56.0,494.0,96.3,6,58.0,530.0,98.00714285714285,4,57.0,460.0,97.24,5,57.0,476.0,102.59,3,56.0,484.0,102.46,5,56.0,546.0,101.78333333333335,7,56.0,494.0,96.8875,4,56.0,452.0,88.14444444444445,6,59.0,490.0,94.38333333333333,8
3,54.0,446.0,95.4,3,54.0,464.0,94.8,3,54.0,452.0,95.05000000000001,3,54.0,438.0,95.8,3,54.0,434.0,95.5,3,54.0,486.0,96.3,3,54.0,492.0,94.6,3,54.0,494.0,95.7,3,54.0,430.0,97.3,3,54.0,414.0,95.3,3,54.0,444.0,94.7,3,54.0,458.0,94.4,3,54.0,444.0,95.4,3,54.0,460.0,90.13333333333333,3,54.0,440.0,95.4,3,54.0,420.0,95.98571428571428,15
5,54.0,426.0,68.8,10,56.0,464.0,71.10909090909091,5,58.0,520.0,70.975,6,54.0,466.0,69.0,7,56.0,506.0,75.38,6,56.0,488.0,76.86666666666666,7,54.0,490.0,68.4,6,54.0,490.0,68.7,4,54.0,482.0,71.15,7,54.0,534.0,71.19999999999999,5,56.0,478.0,70.37142857142858,8,56.0,482.0,66.94000000000001,5,54.0,438.0,69.18571428571428,6,54.0,506.0,68.56666666666666,5,54.0,482.0,70.4,9,56.0,488.0,76.675,10
4,53.0,486.0,103.63333333333333,4,53.0,474.0,111.0,6,52.0,508.0,108.76666666666667,5,52.0,518.0,111.4,4,55.0,472.0,94.60000000000001,5,52.0,450.0,107.28,7,56.0,462.0,106.76666666666667,4,53.0,458.0,108.28571428571429,5,51.0,448.0,115.275,6,53.0,478.0,109.4,7,51.0,424.0,121.46,4,52.0,496.0,110.1,5,50.0,470.0,114.2,5,50.0,462.0,110.6,5,53.0,502.0,111.1,6,52.0,462.0,91.16666666666667,11
11,52.0,520.0,112.56666666666666,6,57.5,492.0,118.28333333333335,5,57.0,488.0,113.18571428571428,8,57.0,506.0,112.39999999999999,7,57.0,534.0,115.81666666666666,5,55.0,546.0,101.78333333333335,6,56.0,554.0,113.19999999999999,4,54.0,502.0,114.5,6,56.0,480.0,112.3,6,57.0,530.0,114.5,5,56.0,540.0,109.14999999999999,6,57.5,480.0,105.9,9,55.0,486.0,111.26363636363637,5,55.0,496.0,107.525,5,57.0,480.0,102.59,5,53.0,482.0,112.5,2
4,54.0,482.0,109.43571428571428,4,56.0,464.0,97.24,7,56.5,552.0,93.3875,5,57.0,494.0,102.94000000000001,7,56.0,506.0,89.8,6,54.0,480.0,88.25,5,56.0,500.0,91.775,8,57.0,530.0,94.05,7,56.0,512.0,79.875,5,56.0,490.0,87.45,9,54.0,484.0,76.675,5,56.0,508.0,88.825,5,57.0,470.0,93.77142857142857,6,57.5,458.0,105.02857142857144,8,57.0,498.0,93.17,5,54.0,508.0,88.56666666666666,7
3,56.0,482.0,96.16666666666667,3,56.0,506.0,95.73333333333333,3,56.0,456.0,94.6,3,54.0,456.0,93.8,3,56.0,464.0,93.5,3,54.0,462.0,95.1,3,54.0,410.0,95.1,3,56.0,490.0,88.77142857142857,3,54.0,472.0,101.46666666666665,3,56.0,518.0,94.0,3,54.0,456.0,95.05000000000001,3,56.0,500.0,93.5,3,56.0,480.0,94.2,3,56.0,488.0,95.1,3,56.0,516.0,93.6,3,54.0,454.0,94.66666666666667,0
4,54.0,474.0,102.17999999999999,4,53.0,470.0,100.725,5,55.0,464.0,94.11666666666667,6,55.0,484.0,88.25,4,52.0,510.0,93.725,3,52.0,424.0,95.98571428571428,5,55.0,490.0,93.73333333333333,4,54.0,478.0,81.38333333333334,5,55.0,540.0,94.46666666666665,5,56.0,502.0,88.825,4,52.0,492.0,94.39999999999999,5,56.0,478.0,91.54285714285713,5,55.0,458.0,96.9,7,57.0,476.0,91.25714285714285,3,54.0,506.0,96.16666666666667,7,57.0,558.0,93.3875,2
6,57.0,506.0,73.67142857142858,4,55.0,478.0,69.12,5,57.0,492.0,74.875,5,57.0,512.0,68.97142857142856,5,57.0,474.0,76.14285714285714,5,57.0,472.0,70.37142857142858,4,57.0,490.0,87.42999999999999,3,55.0,560.0,72.125,7,57.0,500.0,75.38,7,55.0,504.0,68.4,5,55.0,448.0,69.18571428571428,4,55.0,504.0,93.0,5,55.0,502.0,70.63333333333334,6,57.0,474.0,73.97999999999999,6,55.0,460.0,91.16666666666667,4,55.0,448.0,68.96,11
4,56.0,516.0,70.5,4,56.0,492.0,86.88333333333333,6,56.0,498.0,71.4,7,57.0,502.0,74.4,4,57.0,480.0,90.0,7,56.0,498.0,71.60000000000001,5,56.0,508.0,70.6,5,56.0,472.0,77.35,4,58.0,488.0,73.05,5,56.0,506.0,74.60000000000001,3,55.0,496.0,71.9,6,56.0,506.0,73.67142857142858,6,59.0,532.0,76.75,4,56.0,524.0,69.7,5,55.0,458.0,70.45,6,56.0,522.0,70.4,8
4,55.0,470.0,114.13333333333333,3,53.0,486.0,101.46666666666665,3,53.0,482.0,90.39999999999999,3,54.0,472.0,105.25999999999999,5,57.0,464.0,94.11666666666667,5,54.0,462.0,111.875,5,52.0,460.0,107.28,4,54.0,470.0,100.725,3,54.0,436.0,95.98571428571428,3,53.0,410.0,101.93333333333334,4,56.0,506.0,110.1,4,55.0,448.0,94.55,3,53.0,486.0,94.94999999999999,3,54.0,476.0,90.13333333333333,4,53.0,518.0,93.725,5,52.0,492.0,95.5,8
5,55.0,448.0,126.075,5,57.0,546.0,152.2,6,57.0,500.0,130.35,6,57.0,500.0,121.78333333333335,5,55.0,522.0,130.15,3,55.0,514.0,184.1,4,57.0,470.0,134.95999999999998,4,57.0,494.0,163.93333333333334,5,57.0,478.0,153.35,5,57.0,504.0,136.45,6,57.0,516.0,149.4,4,55.0,474.0,153.6,3,55.0,458.0,131.53333333333333,4,57.0,484.0,142.03333333333333,4,55.0,478.0,137.4,4,55.0,480.0,138.0,11
5,55.0,488.0,111.625,5,56.0,534.0,109.14999999999999,8,56.0,500.0,101.5,4,55.0,504.0,111.85000000000001,4,54.0,538.0,121.4,4,55.0,472.0,116.75,5,56.0,492.0,112.55999999999999,5,54.0,470.0,113.92,7,56.0,528.0,115.81666666666666,5,55.0,466.0,118.1,6,54.0,500.0,118.6,8,58.0,474.0,115.38333333333333,3,54.0,470.0,122.7,3,54.0,510.0,105.8,3,53.0,540.0,121.75,8,56.0,468.0,119.225,13
7,57.0,492.0,96.8875,6,57.0,494.0,118.28333333333335,5,57.0,494.0,94.4125,7,57.0,532.0,101.31428571428572,5,57.0,486.0,111.725,6,57.0,518.0,106.54285714285713,6,57.0,534.0,98.00714285714285,6,57.0,486.0,113.11111111111111,7,57.0,490.0,98.125,4,57.0,554.0,109.2,5,57.0,542.0,109.14999999999999,7,57.0,592.0,133.4,3,56.0,504.0,105.8,6,57.0,492.0,94.38333333333333,5,57.0,544.0,96.35,5,57.0,482.0,102.59,4
5,56.0,484.0,94.4125,4,55.0,496.0,112.0,8,56.0,498.0,115.25,5,56.0,502.0,107.525,9,56.0,478.0,98.96363636363635,6,56.0,470.0,113.3,7,56.0,496.0,111.7,6,56.0,494.0,112.24000000000001,5,56.0,534.0,111.9,6,56.0,542.0,110.95,7,56.0,500.0,114.4,6,56.0,510.0,112.0,7,56.0,496.0,110.8,6,58.0,518.0,106.54285714285713,9,56.0,516.0,105.8,7,56.0,500.0,101.35000000000001,0
6,56.0,492.0,77.60000000000001,5,56.0,506.0,70.9,6,56.0,490.0,88.25,7,56.0,464.0,91.58571428571429,5,54.0,478.0,76.05000000000001,8,56.0,524.0,94.0,7,56.0,502.0,96.375,4,58.0,482.0,81.5,5,57.0,494.0,91.97142857142856,5,54.0,452.0,96.9,7,56.0,498.0,75.38,7,56.0,502.0,91.95,4,56.0,490.0,102.51176470588236,5,54.0,458.0,86.975,5,56.0,512.0,81.6,5,56.0,500.0,87.45,15
4,54.0,484.0,77.03333333333333,5,54.0,470.0,87.2,4,55.0,486.0,86.5,6,54.0,450.0,88.05714285714285,4,54.0,464.0,109.05714285714285,6,54.0,488.0,93.6,5,54.0,458.0,86.975,5,55.0,490.0,113.62,4,54.0,456.0,86.94999999999999,5,54.0,484.0,93.7,4,54.0,468.0,93.3,4,54.0,444.0,92.5,5,54.0,440.0,132.925,5,54.0,482.0,94.11666666666667,4,54.0,458.0,102.17999999999999,5,54.0,464.0,85.67999999999999,6
4,56.0,498.0,112.3,9,57.0,486.0,111.26363636363637,8,56.0,502.0,112.39999999999999,6,57.0,500.0,112.24000000000001,5,57.0,474.0,111.58,6,56.0,504.0,111.5,5,56.0,544.0,109.14999999999999,6,57.0,490.0,118.28333333333335,8,56.0,492.0,115.25,8,56.0,480.0,109.22857142857143,4,56.0,510.0,110.1,5,56.0,498.0,107.525,7,56.0,528.0,115.81666666666666,6,58.0,484.0,113.11111111111111,6,56.0,496.0,110.6,6,56.0,546.0,113.19999999999999,9
8,56.0,466.0,154.24,6,56.0,490.0,121.1,6,56.0,482.0,115.7,6,56.0,516.0,124.95,5,56.0,486.0,120.75,7,56.0,510.0,111.81666666666666,10,56.0,454.0,117.53333333333335,5,56.0,504.0,104.06666666666666,6,56.0,452.0,107.44999999999999,5,56.0,484.0,121.6,4,56.0,486.0,120.2,5,56.0,512.0,113.74000000000001,4,56.0,512.0,131.65,4,54.0,474.0,138.0,4,56.0,480.0,137.89999999999998,3,52.0,538.0,121.75,0
5,53.0,466.0,143.6,5,53.0,478.0,114.2,4,50.0,452.0,121.1,4,54.0,468.0,111.0,5,49.0,506.0,122.1,6,51.0,510.0,121.5,5,54.0,476.0,120.8,5,54.0,534.0,126.2,4,50.0,460.0,115.13333333333333,5,54.0,420.0,114.6,4,54.0,450.0,108.28571428571429,5,50.0,470.0,123.1,5,50.0,474.0,122.5,7,52.0,436.0,121.46,5,55.0,472.0,121.3,4,52.0,458.0,121.6,2
5,54.0,472.0,68.8,6,55.0,492.0,69.6,8,52.0,504.0,71.25,4,58.0,492.0,87.42999999999999,5,56.0,498.0,74.35,5,51.0,442.0,69.18571428571428,7,56.0,488.0,70.36666666666666,5,52.0,480.0,76.05000000000001,5,53.0,430.0,69.5,4,55.5,468.0,69.12,4,53.0,486.0,77.03333333333333,6,57.0,470.0,73.97999999999999,6,53.0,452.0,88.05714285714285,6,56.0,512.0,69.4,4,54.0,490.0,70.4,9,53.0,472.0,76.675,5
4,56.0,492.0,98.92222222222222,6,57.0,544.0,86.9,4,57.0,482.0,90.0,6,59.0,530.0,98.00714285714285,4,56.0,484.0,86.88333333333333,5,56.0,506.0,84.2,4,56.0,464.0,110.86666666666667,7,56.0,500.0,85.65,8,56.0,514.0,83.05,7,56.0,534.0,89.45,6,56.0,502.0,88.39999999999999,7,57.0,526.0,91.85,6,56.0,496.0,86.275,7,56.0,488.0,96.8875,4,57.0,456.0,76.5,8,56.0,504.0,92.7875,3
5,54.0,466.0,70.45,6,57.0,554.0,78.75,4,54.0,464.0,68.10000000000001,5,55.0,466.0,85.67999999999999,5,54.0,464.0,69.825,5,56.0,448.0,69.18571428571428,5,56.0,510.0,91.775,6,56.0,492.0,68.53333333333333,5,56.0,476.0,68.93333333333334,6,56.0,540.0,69.3,4,56.0,474.0,68.925,6,57.0,476.0,73.97999999999999,5,56.0,496.0,74.35,6,56.0,518.0,69.4,5,56.0,498.0,70.9,5,54.0,476.0,68.8,1
2,55.0,490.0,95.4,2,55.0,458.0,94.4,2,55.0,476.0,99.75,2,55.0,510.0,93.3,2,55.0,458.0,89.57499999999999,2,55.0,500.0,94.36666666666667,2,55.0,436.0,93.3,2,55.0,492.0,93.1,2,55.0,502.0,118.98333333333333,2,55.0,478.0,95.72857142857143,2,55.0,460.0,93.0,2,55.0,472.0,94.5,2,55.0,500.0,93.9,2,55.0,444.0,77.10000000000001,2,55.0,484.0,92.8,2,55.0,478.0,94.0,4
4,55.0,478.0,78.9,8,57.0,500.0,93.17,5,57.0,510.0,88.825,6,57.0,560.0,78.75,5,57.0,482.0,87.93333333333334,4,55.0,476.0,86.5,3,54.0,450.0,93.52000000000001,7,57.0,468.0,91.58571428571429,3,54.0,496.0,81.725,5,55.0,456.0,86.975,4,57.0,502.0,87.42999999999999,4,57.0,490.0,80.8,4,57.0,480.0,81.3,5,57.0,494.0,91.97142857142856,4,57.0,478.0,81.38333333333334,7,57.0,500.0,75.38,5
5,53.0,446.0,107.28,6,53.0,496.0,108.76666666666667,5,55.0,456.0,111.875,7,52.0,424.0,121.46,4,54.0,484.0,118.7,5,54.0,500.0,167.55,5,52.0,444.0,115.275,6,53.0,464.0,121.4,5,49.0,488.0,121.66666666666667,7,56.0,466.0,106.76666666666667,5,53.0,518.0,116.53333333333332,4,51.0,452.0,101.06666666666666,6,53.0,438.0,121.1,5,55.0,448.0,126.075,4,53.0,490.0,110.1,5,55.0,464.0,121.3,9
5,54.0,462.0,68.10000000000001,3,50.0,462.0,68.69999999999999,5,54.0,452.0,69.69999999999999,5,55.0,480.0,94.60000000000001,6,56.0,478.0,68.4,6,57.0,490.0,87.45,5,58.0,496.0,73.05,5,56.0,474.0,81.38333333333334,5,56.0,470.0,68.925,3,50.0,424.0,68.2,6,56.0,490.0,74.35,4,54.0,478.0,67.7,5,56.0,474.0,68.6,7,56.0,502.0,68.53333333333333,4,56.0,560.0,72.125,4,56.0,496.0,68.8,14
8,58.0,514.0,68.7,3,52.0,478.0,68.575,5,56.0,472.0,81.38333333333334,7,54.0,494.0,69.1,5,56.0,474.0,68.925,6,56.0,482.0,74.35,6,57.0,472.0,76.14285714285714,8,57.0,504.0,74.4,5,56.0,476.0,68.6,6,56.0,484.0,71.12222222222222,8,56.0,480.0,91.25714285714285,5,55.0,462.0,68.96,6,58.0,494.0,87.45,7,56.0,494.0,68.53333333333333,3,51.0,430.0,70.6,3,51.0,452.0,72.7625,15
3,54.0,506.0,109.0,3,56.0,470.0,109.0,3,53.0,486.0,101.9,3,56.0,502.0,129.36666666666667,3,55.0,444.0,115.65,3,53.0,458.0,152.56666666666666,3,55.0,486.0,108.9,3,51.0,470.0,109.5,3,53.0,510.0,108.6,3,53.0,486.0,109.8,3,54.0,502.0,108.0,3,53.0,502.0,113.0,3,55.0,488.0,109.0,3,53.0,514.0,109.1,3,51.0,458.0,116.66666666666667,3,54.0,494.0,113.35,10
7,54.0,506.0,122.8,5,55.0,448.0,120.16666666666667,5,53.0,500.0,116.60000000000001,5,52.0,456.0,117.28333333333335,5,53.0,534.0,128.0,5,56.0,506.0,127.75,7,54.0,442.0,123.775,5,56.0,466.0,119.36666666666666,4,55.0,500.0,124.6,6,52.0,462.0,155.2,4,54.0,446.0,168.1,5,55.0,456.0,149.875,6,56.0,512.0,120.86666666666667,7,58.0,498.0,130.35,8,57.0,452.0,123.725,5,57.0,466.0,109.43571428571428,15
4,56.0,474.0,125.3,5,53.0,448.0,126.25,5,55.0,504.0,99.36,5,56.0,476.0,119.36666666666666,5,55.0,498.0,110.1,4,55.0,500.0,119.83333333333333,5,57.0,496.0,122.6,5,55.5,476.0,94.60000000000001,6,56.0,478.0,121.25999999999999,5,55.0,468.0,154.3125,6,57.5,468.0,122.80000000000001,5,56.0,474.0,117.86666666666667,6,57.0,474.0,116.65,6,55.0,482.0,130.15,4,55.0,524.0,123.4,4,56.0,458.0,121.75999999999999,0
7,56.0,502.0,88.39999999999999,5,56.0,494.0,86.88333333333333,5,56.0,490.0,98.92222222222222,6,59.0,544.0,96.35,7,55.0,496.0,86.275,6,58.0,500.0,91.97142857142856,6,57.0,486.0,102.59,7,56.0,464.0,82.9,8,56.0,532.0,91.85,5,56.0,498.0,85.5,7,56.0,524.0,73.67142857142858,7,57.0,550.0,86.9,7,59.0,532.0,76.75,4,55.0,514.0,81.25,4,55.0,546.0,89.08,5,56.0,466.0,90.4375,1
4,56.0,476.0,112.75,5,56.0,494.0,93.1,5,56.0,470.0,97.24,4,56.0,506.0,93.63333333333333,5,54.0,480.0,109.05714285714285,5,57.0,478.0,97.5,5,56.0,488.0,102.51176470588236,5,56.0,530.0,107.57142857142857,5,56.0,494.0,107.16666666666667,6,56.0,460.0,92.8,8,56.0,524.0,96.375,7,57.0,482.0,97.08,8,56.0,478.0,94.57499999999999,6,56.0,480.0,91.54285714285713,5,57.0,476.0,107.23333333333335,7,58.0,500.0,101.04545454545455,7
3,54.0,496.0,94.0,3,54.0,474.0,94.5,3,54.0,490.0,99.43333333333334,3,54.0,442.0,95.0,3,54.0,484.0,94.6,3,54.0,440.0,107.55,3,54.0,452.0,107.32000000000001,3,54.0,480.0,94.8,3,54.0,458.0,93.7,3,54.0,430.0,101.5,3,54.0,476.0,106.8,3,54.0,430.0,110.42,3,54.0,496.0,94.7,3,54.0,472.0,93.9,3,54.0,428.0,107.55,3,54.0,450.0,107.25,15
5,53.0,466.0,214.7,6,55.0,438.0,132.925,6,54.0,456.0,155.6,6,53.0,494.0,183.14999999999998,6,55.0,458.0,147.26,4,54.0,450.0,168.1,6,54.0,492.0,167.55,5,56.0,464.0,212.66666666666666,6,54.0,540.0,182.39999999999998,6,55.0,498.0,212.8,9,57.5,468.0,154.24,5,55.0,464.0,154.3125,7,54.0,464.0,212.6,4,56.0,510.0,184.1,5,56.0,522.0,213.2,6,53.0,456.0,143.6,8
8,57.0,534.0,91.85,7,57.0,498.0,88.39999999999999,6,57.0,498.0,94.4125,8,57.0,488.0,96.8875,5,57.0,460.0,109.35,7,57.0,542.0,98.00714285714285,7,57.0,550.0,86.9,7,57.0,518.0,106.54285714285713,7,55.0,494.0,86.275,6,57.0,540.0,96.35,5,57.0,462.0,90.4375,4,57.0,514.0,105.8,5,57.0,490.0,86.88333333333333,5,57.0,514.0,100.06666666666666,6,57.0,494.0,93.24,5,57.0,462.0,96.19999999999999,11
4,55.0,466.0,141.23333333333332,5,55.0,502.0,153.9,4,52.0,468.0,163.375,6,52.0,456.0,155.2,4,54.0,466.0,154.6,5,55.0,480.0,137.89999999999998,7,57.0,494.0,139.9333333333333,6,55.0,466.0,147.26,5,55.0,486.0,154.3,6,53.0,468.0,143.0,6,54.0,460.0,143.6,5,55.0,472.0,153.9,6,56.0,540.0,182.39999999999998,6,54.0,496.0,183.14999999999998,5,55.0,468.0,110.86666666666667,6,55.0,482.0,130.15,2
6,58.0,472.0,124.125,6,58.0,488.0,119.0,5,58.0,492.0,114.88,5,56.0,482.0,137.4,3,56.0,514.0,132.56,5,58.0,466.0,94.61111111111111,6,58.0,500.0,136.45,7,58.0,490.0,121.78333333333335,7,58.0,492.0,139.9333333333333,7,58.0,478.0,111.75555555555556,5,56.0,504.0,93.0,4,58.0,474.0,127.425,4,58.0,464.0,118.0,5,58.0,482.0,134.95999999999998,5,58.0,482.0,142.03333333333333,5,58.0,462.0,130.9,4
3,56.0,476.0,101.2,5,56.0,460.0,88.14444444444445,4,56.0,518.0,93.05,4,56.0,474.0,89.6,4,57.0,544.0,89.08,8,56.0,482.0,96.8875,3,57.0,484.0,95.72857142857143,7,56.0,474.0,105.9,8,56.0,528.0,91.85,6,57.0,478.0,77.35,5,56.0,492.0,98.92222222222222,5,58.0,512.0,100.06666666666666,7,56.0,480.0,97.08,7,56.0,492.0,101.04545454545455,6,57.0,542.0,101.78333333333335,6,56.0,482.0,93.24,15
3,54.0,416.0,96.0,3,54.0,524.0,95.4,3,54.0,412.0,96.0,3,54.0,516.0,108.89999999999999,3,54.0,420.0,109.5,3,54.0,436.0,96.1,3,54.0,446.0,95.5,3,54.0,454.0,95.7,3,54.0,434.0,95.5,3,54.0,448.0,95.5,3,54.0,492.0,107.85,3,54.0,402.0,94.9,3,54.0,446.0,96.3,3,54.0,498.0,95.3,3,54.0,440.0,95.19999999999999,3,54.0,468.0,99.0,10
4,56.0,548.0,72.125,9,56.0,462.0,66.94000000000001,4,56.0,470.0,68.8,7,56.0,500.0,68.85,8,56.0,486.0,91.25714285714285,7,54.0,494.0,69.1,5,54.0,476.0,69.12,5,54.0,458.0,68.10000000000001,5,56.0,468.0,94.61111111111111,8,56.0,502.0,75.38,5,54.0,440.0,72.8,6,54.0,466.0,68.8,5,54.0,480.0,94.60000000000001,5,54.0,450.0,68.96,7,56.0,522.0,73.67142857142858,4,56.0,502.0,68.8,12
