Race ID,Weather Icon,Grade,Finish Position,Bracket Number,Horse ID,Weight (kg),Jockey,Final Time,Favorite,Horse Weight (kg),Trainer,Owner,Track_Distance,Age,Sex,Top3,Top 3 Probability,Final Time (sec),Speed (m/s),Avg Speed (m/s),Total_Weight,Weight_Rank,Age_Rank,Favorite_Rank,Top3_Rank,Speed (m/s)_Rank,Weight (kg)_Scale,Age_Scale,Favorite_Scale,Top 3 Probability_Scale,Avg Speed (m/s)_Scale
202210030811,1,2,4,1,2017102936,54.0,248,1:46.2,2.0,468.0,100,731,1800,5,1,0,0.6,106.2,16.949152542372882,16.871702543366318,522.0,10.0,3.0,2.0,1.0,7.0,0.9800362976406534,0.8152173913043478,0.22388059701492538,11.612903225806452,1.657429701730247
202210030811,1,2,5,6,2018105478,54.0,262,1:46.2,5.0,470.0,284,187,1800,4,2,0,0.0,106.2,16.949152542372882,0.0,524.0,8.0,1.0,5.0,4.0,11.0,0.9800362976406534,0.6451612903225806,0.5725190839694657,0.0,0.0
202210030811,1,2,6,7,2014104449,57.5,364,1:46.3,8.0,478.0,198,720,1800,8,2,0,0.0,106.3,16.933207902163687,17.163447078623715,535.5,6.0,14.0,8.0,4.0,3.0,1.0479951397326852,1.348314606741573,0.9375,0.0,1.6893176266119683
202210030811,1,2,7,5,2018104977,52.0,500,1:46.3,4.0,434.0,175,1604,1800,4,1,0,0.0,106.3,16.933207902163687,16.842650582711784,486.0,16.0,1.0,4.0,4.0,8.0,0.9414604707302353,0.6451612903225806,0.45454545454545453,0.0,1.6542609678947353
202210030811,1,2,8,8,2013105727,52.0,78,1:46.4,16.0,456.0,183,210,1800,9,2,0,0.0,106.4,16.917293233082706,17.211836793415323,508.0,14.0,15.0,16.0,4.0,2.0,0.9414604707302353,1.5340909090909092,2.0,0.0,1.6946184715471149
202210030811,1,2,9,4,2015104724,54.0,100,1:46.4,15.0,476.0,234,563,1800,7,2,0,0.0,106.4,16.917293233082706,0.0,530.0,7.0,12.0,15.0,4.0,11.0,0.9800362976406534,1.1666666666666667,1.859504132231405,0.0,0.0
202210030811,1,2,10,3,2016106232,56.0,320,1:46.5,3.0,456.0,559,946,1800,6,2,0,0.4,106.5,16.901408450704224,17.228927509678723,512.0,13.0,9.0,3.0,2.0,1.0,1.018799272286234,0.989010989010989,0.3383458646616541,6.153846153846154,1.6964914765690868
202210030811,1,2,11,3,2016100970,54.0,341,1:46.7,12.0,446.0,558,1389,1800,6,2,0,0.0,106.7,16.869728209934394,0.0,500.0,15.0,9.0,12.0,4.0,11.0,0.9800362976406534,0.989010989010989,1.4516129032258063,0.0,0.0
202210030811,1,2,12,4,2017106161,55.0,207,1:46.7,13.0,496.0,540,74,1800,5,2,0,0.0,106.7,16.869728209934394,16.639084967006813,551.0,3.0,3.0,13.0,4.0,9.0,0.9993943064809206,0.8152173913043478,1.5853658536585367,0.0,1.632091584418244
202210030811,1,2,13,5,2017104093,56.0,222,1:46.8,11.0,466.0,227,371,1800,5,2,0,0.0,106.8,16.853932584269664,17.05390831770437,522.0,10.0,3.0,11.0,4.0,6.0,1.018799272286234,0.8152173913043478,1.3199999999999998,0.0,1.6773306432546455
202210030811,1,2,14,2,2015100887,56.0,117,1:46.8,9.0,490.0,234,1366,1800,7,2,0,0.0,106.8,16.853932584269664,16.3265306122449,546.0,4.0,12.0,9.0,4.0,10.0,1.018799272286234,1.1666666666666667,1.0629921259842519,0.0,1.598167391735447
202210030811,1,2,15,1,2012103405,56.0,347,1:47.2,14.0,506.0,0,411,1800,10,2,0,0.0,107.2,16.791044776119403,17.072044770886915,562.0,2.0,16.0,14.0,4.0,5.0,1.018799272286234,1.7241379310344829,1.7213114754098362,0.0,1.6793141516638064
202210030811,1,2,16,2,2017101805,56.0,197,1:47.4,7.0,466.0,509,720,1800,5,2,0,0.0,107.4,16.75977653631285,0.0,522.0,10.0,3.0,7.0,4.0,11.0,1.018799272286234,0.8152173913043478,0.813953488372093,0.0,0.0
202210040211,0,2,1,1,2018100927,54.0,197,1:57.4,2.0,424.0,351,545,2000,4,1,1,1.0,117.4,17.035775127768314,16.69616601396457,478.0,15.0,2.0,2.0,1.0,8.0,0.9780077619663647,0.691358024691358,0.23728813559322035,7.590361445783131,1.0743900279277538
202210040211,0,2,2,6,2016104851,56.5,41,1:58.2,10.0,462.0,497,1289,2000,6,2,1,0.0,118.2,16.920473773265652,16.246953696181965,518.5,9.0,6.0,10.0,6.0,14.0,1.026606099935107,1.0632911392405062,1.2727272727272727,0.0,1.0433292166342734
202210040211,0,2,3,2,2018105081,54.0,500,1:58.2,1.0,458.0,497,1309,2000,4,1,1,1.0,118.2,16.920473773265652,16.32919660352711,512.0,10.0,2.0,1.0,1.0,12.0,0.9780077619663647,0.691358024691358,0.11764705882352941,7.590361445783131,1.0490063313537763
202210040211,0,2,4,7,2016104711,57.0,409,1:58.6,6.0,484.0,259,1604,2000,6,2,0,0.4444444444444444,118.6,16.863406408094434,17.134024672953174,541.0,4.0,6.0,6.0,3.0,3.0,1.0363636363636364,1.0632911392405062,0.736842105263158,2.592592592592592,1.104789482961659
202210040211,0,2,5,4,2019105318,53.0,111,1:58.7,4.0,458.0,582,1289,2000,3,2,0,0.0,118.7,16.849199663016005,17.316017316017316,511.0,11.0,1.0,4.0,6.0,1.0,0.958656330749354,0.5121951219512195,0.48275862068965514,0.0,1.1174608885950763
202210040211,0,2,6,2,2017104141,51.0,320,1:58.7,3.0,456.0,509,537,2000,5,1,0,0.0,118.7,16.849199663016005,16.80672268907563,507.0,13.0,4.0,3.0,6.0,6.0,0.9201030927835051,0.875,0.358974358974359,0.0,1.0820541540639013
202210040211,0,2,7,5,2014104449,57.5,364,1:58.7,8.0,478.0,198,720,2000,8,2,0,0.0,118.7,16.849199663016005,17.134667181566215,535.5,6.0,15.0,8.0,6.0,2.0,1.046133853151397,1.4545454545454546,1.0,0.0,1.1048341808517834
202210040211,0,2,8,1,2016100970,54.0,533,1:58.8,15.0,442.0,558,1389,2000,6,2,0,0.0,118.8,16.835016835016834,16.869728209934394,496.0,14.0,6.0,15.0,6.0,5.0,0.9780077619663647,1.0632911392405062,2.0,0.0,1.0864253762484897
202210040211,0,2,9,8,2016102201,56.0,178,1:59.1,7.0,476.0,74,1310,2000,6,2,0,0.2,119.1,16.79261125104954,16.57655529836871,532.0,7.0,6.0,7.0,4.0,11.0,1.0168612191958495,1.0632911392405062,0.8672566371681416,1.0588235294117647,1.0661070154565506
202210040211,0,2,10,3,2015100887,56.0,117,1:59.6,11.0,484.0,234,1366,2000,7,2,0,0.0,119.6,16.722408026755854,16.590231598257283,540.0,5.0,13.0,11.0,6.0,10.0,1.0168612191958495,1.2564102564102564,1.4128440366972477,0.0,1.0670536349168362
202210040211,0,2,11,3,2016100527,56.0,519,1:59.7,5.0,488.0,126,1114,2000,6,2,0,0.0,119.7,16.70843776106934,16.303328645100798,544.0,3.0,6.0,5.0,6.0,13.0,1.0168612191958495,1.0632911392405062,0.6086956521739131,0.0,1.0472202399195818
202210040211,0,2,12,6,2016102929,57.0,80,1:59.7,12.0,452.0,478,1479,2000,6,2,0,0.2,119.7,16.70843776106934,16.640424261350255,509.0,12.0,6.0,12.0,4.0,9.0,1.0363636363636364,1.0632911392405062,1.5555555555555556,1.0588235294117647,1.0705287924380775
202210040211,0,2,13,7,2017106161,55.0,207,2:00.2,13.0,504.0,540,74,2000,5,2,0,0.0,120.2,16.638935108153078,16.69674577773871,559.0,1.0,4.0,13.0,6.0,7.0,0.9974093264248705,0.875,1.7009345794392523,0.0,1.0744301986055216
202210040211,0,2,14,5,2016105272,56.0,9,2:00.2,9.0,498.0,85,187,2000,6,2,0,0.0,120.2,16.638935108153078,0.0,554.0,2.0,6.0,9.0,6.0,15.0,1.0168612191958495,1.0632911392405062,1.135135135135135,0.0,0.0
202210040211,0,2,15,8,2015104724,54.0,100,2:00.5,14.0,474.0,234,563,2000,7,2,0,0.0,120.5,16.597510373443985,16.917293233082706,528.0,8.0,13.0,14.0,6.0,4.0,0.9780077619663647,1.2564102564102564,1.849056603773585,0.0,1.0897270402610841
202301020611,1,2,1,7,2019103753,55.0,360,1:09.9,1.0,468.0,162,991,1200,4,1,1,0.5,69.9,17.167381974248926,17.752100840336134,523.0,12.0,1.0,1.0,3.0,2.0,0.975177304964539,0.759493670886076,0.1111111111111111,1.7958950969213228,1.3982913918500905
202301020611,1,2,2,4,2019100791,55.0,271,1:10.1,8.0,474.0,567,66,1200,4,1,1,0.0,70.1,17.11840228245364,0.0,529.0,8.0,1.0,8.0,10.0,13.0,0.975177304964539,0.759493670886076,0.9375,0.0,0.0
202301020611,1,2,3,6,2019106526,57.0,212,1:10.1,2.0,472.0,310,1175,1200,4,2,1,0.5,70.1,17.11840228245364,17.561664953751283,529.0,8.0,1.0,2.0,3.0,4.0,1.0130331753554502,0.759493670886076,0.22388059701492538,1.7958950969213228,1.3819092765823269
202301020611,1,2,4,8,2018110035,57.0,157,1:10.1,6.0,500.0,295,198,1200,5,2,0,0.0,70.1,17.11840228245364,16.93121693121693,557.0,1.0,7.0,6.0,10.0,10.0,1.0130331753554502,0.9615384615384615,0.6923076923076924,0.0,1.3279081994365873
202301020611,1,2,5,6,2018104331,57.0,499,1:10.4,10.0,446.0,162,844,1200,5,2,0,0.5,70.4,17.045454545454543,17.45566261695294,503.0,14.0,7.0,10.0,3.0,7.0,1.0130331753554502,0.9615384615384615,1.1904761904761905,1.7958950969213228,1.3728046716450604
202301020611,1,2,6,5,2017105661,57.0,9,1:10.5,9.0,472.0,530,1604,1200,6,2,0,0.3333333333333333,70.5,17.02127659574468,17.512556054887412,529.0,8.0,13.0,9.0,7.0,6.0,1.0130331753554502,1.1688311688311688,1.0629921259842519,1.151315789473684,1.3776900249285065
202301020611,1,2,7,2,2019104470,55.0,486,1:10.6,4.0,448.0,494,1467,1200,4,1,0,0.0,70.6,16.997167138810198,0.0,503.0,14.0,1.0,4.0,10.0,13.0,0.975177304964539,0.759493670886076,0.45454545454545453,0.0,0.0
202301020611,1,2,8,5,2018101343,57.0,550,1:10.9,3.0,468.0,552,545,1200,5,2,0,0.0,70.9,16.92524682651622,0.0,525.0,11.0,7.0,3.0,10.0,13.0,1.0130331753554502,0.9615384615384615,0.3383458646616541,0.0,0.0
202301020611,1,2,9,8,2018106504,55.0,55,1:11.0,14.0,464.0,343,248,1200,5,1,0,0.0,71.0,16.901408450704224,0.0,519.0,13.0,7.0,14.0,10.0,13.0,0.975177304964539,0.9615384615384615,1.7213114754098362,0.0,0.0
202301020611,1,2,10,1,2016106453,58.0,195,1:11.1,5.0,498.0,567,568,1200,7,2,0,1.0,71.1,16.877637130801688,17.647058823529413,556.0,2.0,14.0,5.0,1.0,3.0,1.0320284697508897,1.381578947368421,0.5725190839694657,4.080310880829016,1.389251175346203
202301020611,1,2,11,1,2019102788,55.0,487,1:11.3,11.0,484.0,227,891,1200,4,1,0,0.0,71.3,16.83029453015428,16.75041876046901,539.0,5.0,1.0,11.0,10.0,12.0,0.975177304964539,0.759493670886076,1.3199999999999998,0.0,1.3124875436007402
202301020611,1,2,12,3,2015100822,57.0,242,1:11.3,16.0,496.0,285,1188,1200,8,2,0,0.14285714285714285,71.3,16.83029453015428,17.83278545717731,553.0,3.0,15.0,16.0,9.0,1.0,1.0130331753554502,1.6,2.0,0.47268907563025214,1.4052421160126782
202301020611,1,2,13,2,2018105366,57.0,49,1:11.4,12.0,488.0,62,1510,1200,5,2,0,0.5,71.4,16.806722689075627,16.840169836487213,545.0,4.0,7.0,12.0,3.0,11.0,1.0130331753554502,0.9615384615384615,1.4516129032258063,1.7958950969213228,1.3201389589650088
202301020611,1,2,14,7,2018104029,55.0,98,1:11.6,13.0,446.0,511,273,1200,5,1,0,0.2,71.6,16.75977653631285,17.19409611424454,501.0,16.0,7.0,13.0,8.0,8.0,0.975177304964539,0.9615384615384615,1.5853658536585367,0.6702127659574469,1.3503818029280978
202301020611,1,2,15,4,2015105850,57.0,412,1:11.7,15.0,480.0,42,762,1200,8,2,0,0.0,71.7,16.736401673640167,17.18778471331413,537.0,6.0,15.0,15.0,10.0,9.0,1.0130331753554502,1.6,1.859504132231405,0.0,1.349841514974392
202301020611,1,2,16,3,2019100213,57.0,197,1:12.2,7.0,474.0,247,1637,1200,4,2,0,1.0,72.2,16.620498614958446,17.520077753337766,531.0,7.0,1.0,7.0,1.0,5.0,1.0130331753554502,0.759493670886076,0.813953488372093,4.080310880829016,1.378336119979385
202302010211,1,2,1,8,2019104470,55.0,486,1:08.2,3.0,442.0,494,1467,1200,4,1,1,0.0,68.2,17.59530791788856,16.997167138810198,497.0,15.0,4.0,3.0,5.0,7.0,0.9903961584633854,0.8450704225352113,0.3383458646616541,0.0,1.7198701413810533
202302010211,1,2,2,4,2017105661,57.0,9,1:08.3,5.0,476.0,530,1604,1200,6,2,1,0.25,68.3,17.569546120058565,17.38973619010173,533.0,8.0,13.0,5.0,3.0,3.0,1.0288808664259927,1.3043478260869565,0.5725190839694657,3.214285714285715,1.7642645645235315
202302010211,1,2,3,1,2019106526,58.0,212,1:08.5,1.0,466.0,310,1175,1200,4,2,1,0.6666666666666666,68.5,17.51824817518248,17.413910729985403,524.0,10.0,4.0,1.0,1.0,2.0,1.0481927710843373,0.8450704225352113,0.1111111111111111,13.333333333333334,1.7670060957553058
202302010211,1,2,4,2,2015105850,57.0,138,1:08.6,12.0,494.0,42,762,1200,8,2,0,0.0,68.6,17.49271137026239,17.097508105379337,551.0,2.0,16.0,12.0,5.0,6.0,1.0288808664259927,1.791044776119403,1.4516129032258063,0.0,1.7311950079560552
202302010211,1,2,5,7,2020103589,52.0,184,1:08.6,2.0,496.0,259,188,1200,3,0,0,0.0,68.6,17.49271137026239,0.0,548.0,3.0,1.0,2.0,5.0,10.0,0.9330143540669856,0.625,0.22388059701492538,0.0,0.0
202302010211,1,2,6,5,2017100583,57.0,49,1:08.7,13.0,476.0,80,1487,1200,6,2,0,0.0,68.7,17.46724890829694,0.0,533.0,8.0,13.0,13.0,5.0,10.0,1.0288808664259927,1.3043478260869565,1.5853658536585367,0.0,0.0
202302010211,1,2,7,7,2018104331,57.0,117,1:08.7,4.0,442.0,162,844,1200,5,2,0,0.3333333333333333,68.7,17.46724890829694,17.31892659312014,499.0,14.0,9.0,4.0,2.0,4.0,1.0288808664259927,1.0714285714285714,0.45454545454545453,4.615384615384616,1.7562395072491543
202302010211,1,2,8,4,2020101678,52.0,248,1:08.8,8.0,438.0,310,1681,1200,3,0,0,0.0,68.8,17.441860465116278,0.0,490.0,16.0,1.0,8.0,5.0,10.0,0.9330143540669856,0.625,0.9375,0.0,0.0
202302010211,1,2,9,6,2020102564,52.0,519,1:08.9,9.0,486.0,111,266,1200,3,0,0,0.0,68.9,17.41654571843251,0.0,538.0,7.0,1.0,9.0,5.0,10.0,0.9330143540669856,0.625,1.0629921259842519,0.0,0.0
202302010211,1,2,10,3,2019102788,55.0,550,1:08.9,7.0,484.0,227,891,1200,4,1,0,0.0,68.9,17.41654571843251,16.790356645311647,539.0,6.0,4.0,7.0,5.0,9.0,0.9903961584633854,0.8450704225352113,0.813953488372093,0.0,1.6965770104104387
202302010211,1,2,11,2,2018106504,55.0,19,1:09.0,16.0,452.0,343,248,1200,5,1,0,0.0,69.0,17.391304347826086,16.901408450704224,507.0,13.0,9.0,16.0,5.0,8.0,0.9903961584633854,1.0714285714285714,2.0,0.0,1.7090767358719188
202302010211,1,2,12,8,2019104841,55.0,555,1:09.1,14.0,460.0,467,1474,1200,4,1,0,0.0,69.1,17.366136034732275,28.208744710860366,515.0,12.0,4.0,14.0,5.0,1.0,0.9903961584633854,0.8450704225352113,1.7213114754098362,0.0,3.0878562139402534
202302010211,1,2,13,1,2018104029,55.0,98,1:09.3,15.0,466.0,511,273,1200,5,1,0,0.16666666666666666,69.3,17.316017316017316,17.121709517922593,521.0,11.0,9.0,15.0,4.0,5.0,0.9903961584633854,1.0714285714285714,1.859504132231405,2.0000000000000004,1.7339287689625282
202302010211,1,2,14,3,2017110123,57.0,513,1:09.4,11.0,488.0,494,880,1200,6,2,0,0.0,69.4,17.291066282420747,0.0,545.0,4.0,13.0,11.0,5.0,10.0,1.0288808664259927,1.3043478260869565,1.3199999999999998,0.0,0.0
202302010211,1,2,15,5,2018103105,57.0,20,1:10.1,6.0,498.0,180,896,1200,5,2,0,0.0,70.1,17.11840228245364,0.0,555.0,1.0,9.0,6.0,5.0,10.0,1.0288808664259927,1.0714285714285714,0.6923076923076924,0.0,0.0
202302010211,1,2,16,6,2019110107,57.0,360,1:10.4,10.0,488.0,80,607,1200,4,2,0,0.0,70.4,17.045454545454543,0.0,545.0,4.0,4.0,10.0,5.0,10.0,1.0288808664259927,0.8450704225352113,1.1904761904761905,0.0,0.0
202303030411,1,2,1,3,2017104691,54.0,133,2:00.9,3.0,450.0,258,1721,2000,6,1,1,0.0,120.9,16.542597187758478,16.601311259327904,504.0,14.0,10.0,3.0,3.0,5.0,0.9717223650385605,1.1666666666666665,0.3387096774193548,0.0,2.8018738012155686
202303030411,1,2,2,4,2016102175,56.0,19,2:00.9,12.0,472.0,200,543,2000,7,2,1,0.0,120.9,16.542597187758478,0.0,528.0,6.0,12.0,11.0,3.0,7.0,1.0103092783505154,1.3802816901408452,1.4608695652173915,0.0,0.0
202303030411,1,2,3,1,2018104579,57.0,138,2:01.1,4.0,510.0,430,1417,2000,5,2,1,0.0,121.1,16.51527663088357,0.0,567.0,2.0,6.0,4.0,3.0,7.0,1.0296774193548388,0.958904109589041,0.45528455284552843,0.0,0.0
202303030411,1,2,4,7,2019100205,54.0,271,2:01.2,5.0,450.0,110,1637,2000,4,1,0,0.0,121.2,16.5016501650165,0.0,504.0,14.0,3.0,5.0,3.0,7.0,0.9717223650385605,0.7567567567567568,0.5737704918032788,0.0,0.0
202303030411,1,2,5,6,2019105792,55.0,551,2:01.3,6.0,464.0,97,1388,2000,4,2,0,0.0,121.3,16.488046166529266,0.0,519.0,12.0,3.0,6.0,3.0,7.0,0.990990990990991,0.7567567567567568,0.6942148760330579,0.0,0.0
202303030411,1,2,6,3,2020105424,55.0,462,2:01.4,1.0,470.0,215,111,2000,3,2,0,0.0,121.4,16.474464579901152,0.0,525.0,8.0,1.0,1.0,3.0,7.0,0.990990990990991,0.56,0.1111111111111111,0.0,0.0
202303030411,1,2,7,5,2020102194,54.0,456,2:01.6,8.0,496.0,117,959,2000,3,2,0,0.0,121.6,16.447368421052634,0.0,550.0,3.0,1.0,8.0,3.0,7.0,0.9717223650385605,0.56,0.9411764705882353,0.0,0.0
202303030411,1,2,8,5,2016100272,55.0,555,2:01.7,15.0,472.0,159,860,2000,7,2,0,0.3333333333333333,121.7,16.433853738701725,16.606024642623684,527.0,7.0,12.0,14.0,1.0,4.0,0.990990990990991,1.3802816901408452,1.875,18.66666666666667,2.8028285591957895
202303030411,1,2,9,1,2018104914,56.0,86,2:01.7,13.0,494.0,454,1289,2000,5,1,0,0.25,121.7,16.433853738701725,16.6948675625704,550.0,3.0,6.0,12.0,2.0,3.0,1.0103092783505154,0.958904109589041,1.5964912280701755,10.500000000000002,2.8208451849684657
202303030411,1,2,10,4,2018100420,55.0,409,2:01.7,2.0,470.0,369,1494,2000,5,2,0,0.0,121.7,16.433853738701725,0.0,525.0,8.0,6.0,2.0,3.0,7.0,0.990990990990991,0.958904109589041,0.224,0.0,0.0
202303030411,1,2,11,2,2019106933,55.0,365,2:01.9,10.0,470.0,599,545,2000,4,2,0,0.0,121.9,16.406890894175554,0.0,525.0,8.0,3.0,9.0,3.0,7.0,0.990990990990991,0.7567567567567568,1.1965811965811965,0.0,0.0
202303030411,1,2,12,6,2016103387,54.0,276,2:02.3,16.0,480.0,570,64,2000,7,2,0,0.0,122.3,16.35322976287817,16.697588126159555,534.0,5.0,12.0,15.0,3.0,2.0,0.9717223650385605,1.3802816901408452,2.018018018018018,0.0,2.8213975029629714
202303030411,1,2,13,2,2018106834,55.0,499,2:02.6,7.0,466.0,582,1524,2000,5,2,0,0.0,122.6,16.31321370309951,0.0,521.0,11.0,6.0,7.0,3.0,7.0,0.990990990990991,0.958904109589041,0.8166666666666667,0.0,0.0
202303030411,1,2,14,7,2017103000,58.0,135,2:03.4,11.0,458.0,448,1017,2000,6,2,0,0.0,123.4,16.207455429497568,15.943877551020407,516.0,13.0,10.0,10.0,3.0,6.0,1.049095607235142,1.1666666666666665,1.3275862068965516,0.0,2.669756598856034
202303030411,1,2,15,8,2016110103,59.0,520,2:03.6,14.0,532.0,605,764,2000,7,2,0,0.0,123.6,16.181229773462785,17.008686354435604,591.0,1.0,12.0,13.0,3.0,1.0,1.0685640362225097,1.3802816901408452,1.7345132743362832,0.0,2.8847955444446907
202303020211,0,2,1,3,2020100680,55.0,9,1:46.9,3.0,500.0,100,363,1800,3,2,1,0.0,106.9,16.838166510757716,0.0,555.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.3383458646616541,,0.0
202303020211,0,2,2,4,2020105424,54.0,462,1:47.0,4.0,458.0,215,111,1800,3,2,1,0.0,107.0,16.822429906542055,16.474464579901152,512.0,11.0,1.0,4.0,1.0,1.0,0.9806295399515738,1.0,0.45454545454545453,,inf
202303020211,0,2,3,7,2020102078,56.0,225,1:47.0,1.0,474.0,107,1604,1800,3,2,1,0.0,107.0,16.822429906542055,0.0,530.0,7.0,1.0,1.0,1.0,2.0,1.0194174757281553,1.0,0.1111111111111111,,0.0
202303020211,0,2,4,5,2020103276,57.0,271,1:47.1,5.0,490.0,513,563,1800,3,2,0,0.0,107.1,16.80672268907563,0.0,547.0,2.0,1.0,5.0,1.0,2.0,1.0388821385176186,1.0,0.5725190839694657,,0.0
202303020211,0,2,5,1,2020103043,55.0,133,1:47.5,6.0,476.0,198,808,1800,3,2,0,0.0,107.5,16.74418604651163,0.0,531.0,6.0,1.0,6.0,1.0,2.0,1.0,1.0,0.6923076923076924,,0.0
202303020211,0,2,6,1,2020100810,55.0,164,1:47.5,2.0,448.0,339,936,1800,3,2,0,0.0,107.5,16.74418604651163,0.0,503.0,13.0,1.0,2.0,1.0,2.0,1.0,1.0,0.22388059701492538,,0.0
202303020211,0,2,7,7,2020103354,56.0,117,1:47.5,11.0,474.0,259,1289,1800,3,2,0,0.0,107.5,16.74418604651163,0.0,530.0,7.0,1.0,11.0,1.0,2.0,1.0194174757281553,1.0,1.3199999999999998,,0.0
202303020211,0,2,8,2,2020102800,56.0,320,1:47.5,9.0,436.0,430,1098,1800,3,2,0,0.0,107.5,16.74418604651163,0.0,492.0,16.0,1.0,9.0,1.0,2.0,1.0194174757281553,1.0,1.0629921259842519,,0.0
202303020211,0,2,9,6,2020101967,53.0,560,1:47.7,16.0,484.0,109,1054,1800,3,2,0,0.0,107.7,16.71309192200557,0.0,537.0,4.0,1.0,16.0,1.0,2.0,0.9613059250302297,1.0,2.0,,0.0
202303020211,0,2,10,6,2020104912,54.0,20,1:47.9,10.0,474.0,335,764,1800,3,0,0,0.0,107.9,16.682113067655237,0.0,528.0,9.0,1.0,10.0,1.0,2.0,0.9806295399515738,1.0,1.1904761904761905,,0.0
202303020211,0,2,11,8,2020105749,55.0,510,1:47.9,7.0,442.0,345,1493,1800,3,2,0,0.0,107.9,16.682113067655237,0.0,497.0,14.0,1.0,7.0,1.0,2.0,1.0,1.0,0.813953488372093,,0.0
202303020211,0,2,12,5,2020103266,55.0,17,1:48.0,8.0,438.0,161,1190,1800,3,0,0,0.0,108.0,16.666666666666668,0.0,493.0,15.0,1.0,8.0,1.0,2.0,1.0,1.0,0.9375,,0.0
202303020211,0,2,13,3,2020101695,55.0,199,1:48.0,15.0,480.0,586,803,1800,3,2,0,0.0,108.0,16.666666666666668,0.0,535.0,5.0,1.0,15.0,1.0,2.0,1.0,1.0,1.859504132231405,,0.0
202303020211,0,2,14,8,2020103280,54.0,365,1:48.2,14.0,490.0,352,1450,1800,3,2,0,0.0,108.2,16.635859519408502,0.0,544.0,3.0,1.0,14.0,1.0,2.0,0.9806295399515738,1.0,1.7213114754098362,,0.0
202303020211,0,2,15,2,2020106654,54.0,248,1:48.9,13.0,460.0,594,634,1800,3,2,0,0.0,108.9,16.52892561983471,0.0,514.0,10.0,1.0,13.0,1.0,2.0,0.9806295399515738,1.0,1.5853658536585367,,0.0
202303020211,0,2,16,4,2020103102,56.0,80,1:48.9,12.0,456.0,111,86,1800,3,2,0,0.0,108.9,16.52892561983471,0.0,512.0,11.0,1.0,12.0,1.0,2.0,1.0194174757281553,1.0,1.4516129032258063,,0.0
202302020611,1,2,1,5,2019105552,56.0,30,2:01.4,1.0,500.0,107,1309,2000,4,2,1,0.0,121.4,16.474464579901152,0.0,556.0,4.0,1.0,1.0,6.0,8.0,0.9970326409495549,0.7317073170731707,0.1111111111111111,0.0,0.0
202302020611,1,2,2,4,2017105582,55.0,138,2:01.8,4.0,478.0,343,545,2000,6,1,1,0.25,121.8,16.420361247947454,16.723204765741293,533.0,8.0,10.0,4.0,4.0,3.0,0.978067575577949,1.125,0.45454545454545453,2.7439024390243905,2.528059022154721
202302020611,1,2,3,4,2019105748,55.0,513,2:01.8,2.0,428.0,42,803,2000,4,2,1,0.0,121.8,16.420361247947454,0.0,483.0,16.0,1.0,2.0,6.0,8.0,0.978067575577949,0.7317073170731707,0.22388059701492538,0.0,0.0
202302020611,1,2,4,6,2016100752,57.0,551,2:01.8,10.0,492.0,481,1493,2000,7,2,0,0.5,121.8,16.420361247947454,16.366918955507156,549.0,5.0,13.0,10.0,1.0,6.0,1.0160427807486632,1.3291139240506329,1.1904761904761905,6.7164179104477615,2.465346801095763
202302020611,1,2,5,2,2016104624,58.5,360,2:01.8,7.0,486.0,401,545,2000,7,2,0,0.2,121.8,16.420361247947454,16.95549808099397,544.5,6.0,13.0,7.0,5.0,1.0,1.0446428571428572,1.3291139240506329,0.813953488372093,2.11764705882353,2.569189606970757
202302020611,1,2,6,8,2019105252,55.0,212,2:01.9,6.0,442.0,384,764,2000,4,2,0,0.0,121.9,16.406890894175554,0.0,497.0,14.0,1.0,6.0,6.0,8.0,0.978067575577949,0.7317073170731707,0.6923076923076924,0.0,0.0
202302020611,1,2,7,8,2017104917,56.0,19,2:01.9,13.0,504.0,605,1760,2000,6,2,0,0.0,121.9,16.406890894175554,0.0,560.0,2.0,10.0,13.0,6.0,8.0,0.9970326409495549,1.125,1.5853658536585367,0.0,0.0
202302020611,1,2,8,2,2019104896,57.0,550,2:02.0,5.0,474.0,227,1313,2000,4,2,0,0.0,122.0,16.39344262295082,0.0,531.0,10.0,1.0,5.0,6.0,8.0,1.0160427807486632,0.7317073170731707,0.5725190839694657,0.0,0.0
202302020611,1,2,9,5,2017104756,58.0,486,2:02.0,3.0,470.0,604,1393,2000,6,2,0,0.3333333333333333,122.0,16.39344262295082,16.393321623597696,528.0,12.0,10.0,3.0,2.0,5.0,1.0350981558596075,1.125,0.3383458646616541,3.896103896103896,2.4699787101245847
202302020611,1,2,10,7,2016105681,57.0,9,2:02.1,9.0,458.0,198,999,2000,7,2,0,0.3333333333333333,122.1,16.380016380016382,16.394785150623957,515.0,13.0,13.0,9.0,2.0,4.0,1.0160427807486632,1.3291139240506329,1.0629921259842519,3.896103896103896,2.470235533469673
202302020611,1,2,11,3,2019100596,56.0,236,2:02.2,11.0,502.0,335,245,2000,4,2,0,0.0,122.2,16.366612111292962,0.0,558.0,3.0,1.0,11.0,6.0,8.0,0.9970326409495549,0.7317073170731707,1.3199999999999998,0.0,0.0
202302020611,1,2,12,1,2016110103,59.0,520,2:02.4,8.0,522.0,605,764,2000,7,2,0,0.0,122.4,16.33986928104575,16.801822209192398,581.0,1.0,13.0,8.0,6.0,2.0,1.0541989279332935,1.3291139240506329,0.9375,0.0,2.5419576977699134
